2.576e+000 1.148e+001 1.423e+000 
2.646e+000 1.150e+001 1.540e+000 
2.710e+000 1.152e+001 1.660e+000 
2.769e+000 1.153e+001 1.783e+000 
2.823e+000 1.155e+001 1.908e+000 
2.871e+000 1.157e+001 2.036e+000 
2.913e+000 1.159e+001 2.166e+000 
2.950e+000 1.161e+001 2.297e+000 
2.980e+000 1.163e+001 2.430e+000 
3.005e+000 1.165e+001 2.564e+000 
3.023e+000 1.167e+001 2.700e+000 
3.035e+000 1.169e+001 2.835e+000 
3.041e+000 1.171e+001 2.972e+000 
3.042e+000 1.173e+001 3.108e+000 
3.036e+000 1.175e+001 3.244e+000 
3.023e+000 1.177e+001 3.380e+000 
3.005e+000 1.179e+001 3.515e+000 
2.981e+000 1.181e+001 3.650e+000 
2.951e+000 1.183e+001 3.783e+000 
2.915e+000 1.185e+001 3.914e+000 
2.873e+000 1.187e+001 4.044e+000 
2.825e+000 1.189e+001 4.172e+000 
2.771e+000 1.191e+001 4.297e+000 
2.712e+000 1.193e+001 4.420e+000 
2.648e+000 1.195e+001 4.540e+000 
2.578e+000 1.197e+001 4.658e+000 
2.503e+000 1.199e+001 4.772e+000 
2.423e+000 1.201e+001 4.882e+000 
2.338e+000 1.203e+001 4.989e+000 
2.249e+000 1.205e+001 5.092e+000 
2.154e+000 1.207e+001 5.190e+000 
2.056e+000 1.209e+001 5.285e+000 
1.953e+000 1.211e+001 5.375e+000 
1.847e+000 1.213e+001 5.460e+000 
1.737e+000 1.215e+001 5.540e+000 
1.623e+000 1.216e+001 5.616e+000 
1.506e+000 1.218e+001 5.686e+000 
1.386e+000 1.220e+001 5.751e+000 
1.263e+000 1.222e+001 5.810e+000 
1.138e+000 1.224e+001 5.864e+000 
1.010e+000 1.226e+001 5.912e+000 
